posteam,season,week,turnovers_forced,turnovers_lost,turnover_margin,recent_margin,rolling_margin,regression_factor
SF,2022,19,2.0,0,2.0,3.0,2.0,0.98
SF,2022,20,3.0,0,3.0,2.5,2.125,0.9925
SF,2022,21,0.0,3,-3.0,0.0,1.375,1.0275
SF,2023,1,2.0,1,1.0,-1.0,1.25,1.045
SF,2023,2,2.0,0,2.0,1.5,1.375,0.9975
SF,2023,3,1.0,0,1.0,1.5,1.375,0.9975
SF,2023,4,0.0,0,0.0,0.5,1.25,1.015
SF,2023,5,4.0,1,3.0,1.5,1.125,0.9925
SF,2023,6,2.0,1,1.0,2.0,1.0,0.98
SF,2023,7,1.0,3,-2.0,-0.5,0.375,1.0175
SF,2023,8,1.0,3,-2.0,-2.0,0.5,1.05
SF,2023,10,4.0,0,4.0,1.0,0.875,0.9975
SF,2023,11,2.0,0,2.0,3.0,0.875,0.9575
SF,2023,12,1.0,2,-1.0,0.5,0.625,1.0025
SF,2023,13,0.0,0,0.0,-0.5,0.625,1.0225
SF,2023,14,2.0,2,0.0,0.0,0.25,1.005
SF,2023,15,2.0,0,2.0,1.0,0.375,0.9875
SF,2023,16,0.0,5,-5.0,-1.5,0.0,1.03
SF,2023,17,2.0,0,2.0,-1.5,0.5,1.04
SF,2023,18,1.0,1,0.0,1.0,0.0,0.98
SF,2023,20,2.0,0,2.0,1.0,0.0,0.98
SF,2023,21,1.0,1,0.0,1.0,0.125,0.9825
SF,2023,22,3.0,1,2.0,1.0,0.375,0.9875
SF,2024,1,2.0,0,2.0,2.0,0.625,0.9725
SF,2024,2,2.0,2,0.0,1.0,0.375,0.9875
SF,2024,3,0.0,1,-1.0,-0.5,0.875,1.0275
SF,2024,4,3.0,2,1.0,0.0,0.75,1.015
SF,2024,5,1.0,3,-2.0,-0.5,0.5,1.02
SF,2024,6,3.0,0,3.0,0.5,0.625,1.0025
SF,2024,7,2.0,3,-1.0,1.0,0.5,0.99
SF,2024,8,2.0,0,2.0,0.5,0.5,1.0
SF,2024,10,1.0,0,1.0,1.5,0.375,0.9775
SF,2024,11,1.0,1,0.0,0.5,0.375,0.9975
SF,2024,12,0.0,3,-3.0,-1.5,0.125,1.0325
SF,2024,13,0.0,3,-3.0,-3.0,-0.375,1.05
SF,2024,14,1.0,1,0.0,-1.5,-0.125,1.0275
SF,2024,15,0.0,1,-1.0,-0.5,-0.625,0.9975
SF,2024,16,0.0,1,-1.0,-1.0,-0.625,1.0075
SF,2024,17,0.0,2,-2.0,-1.5,-1.125,1.0075
SF,2024,18,0.0,3,-3.0,-2.5,-1.625,1.0175
SF,2025,1,2.0,2,0.0,-1.5,-1.625,0.9975
SF,2025,2,1.0,1,0.0,0.0,-1.25,0.975
SF,2025,3,0.0,1,-1.0,-0.5,-1.0,0.99
SF,2025,4,0.0,4,-4.0,-2.5,-1.5,1.02
SF,2025,5,2.0,0,2.0,-1.0,-1.125,0.9975
SF,2025,6,0.0,2,-2.0,0.0,-1.25,0.975
SF,2025,7,1.0,1,0.0,-1.0,-1.0,1.0
SF,2025,8,1.0,1,0.0,0.0,-0.625,0.9875
TB,2022,1,1.0,1,0.0,0.0,0.0,1.0
TB,2022,2,5.0,1,4.0,2.0,4.0,1.0
TB,2022,3,2.0,2,0.0,2.0,0.0,1.0
TB,2022,4,1.0,2,-1.0,-0.5,-1.0,1.0
TB,2022,5,0.0,0,0.0,-0.5,0.0,1.0
TB,2022,6,0.0,0,0.0,0.0,0.0,1.0
TB,2022,7,0.0,0,0.0,0.0,0.0,1.0
TB,2022,8,1.0,0,1.0,0.5,0.5,1.0
TB,2022,9,0.0,0,0.0,0.5,0.5,1.0
TB,2022,10,1.0,2,-1.0,-0.5,-0.125,1.0075
TB,2022,12,1.0,0,1.0,0.0,0.0,1.0
TB,2022,13,0.0,2,-2.0,-0.5,-0.125,1.0075
TB,2022,14,1.0,3,-2.0,-2.0,-0.375,1.0325
TB,2022,15,1.0,4,-3.0,-2.5,-0.75,1.035
TB,2022,16,3.0,2,1.0,-1.0,-0.625,1.0075
TB,2022,17,3.0,1,2.0,1.5,-0.5,0.96
TB,2022,18,1.0,1,0.0,1.0,-0.5,0.97
TB,2022,19,0.0,1,-1.0,-0.5,-0.5,1.0
TB,2023,1,3.0,0,3.0,1.0,-0.25,0.975
TB,2023,2,2.0,0,2.0,2.5,0.25,0.955
TB,2023,3,2.0,2,0.0,1.0,0.5,0.99
TB,2023,4,3.0,1,2.0,1.0,1.125,1.0025
TB,2023,6,0.0,1,-1.0,0.5,0.875,1.0075
TB,2023,7,3.0,2,1.0,0.0,0.75,1.015
TB,2023,8,1.0,0,1.0,1.0,0.875,0.9975
TB,2023,9,1.0,1,0.0,0.5,1.0,1.01
TB,2023,10,1.0,1,0.0,0.0,0.625,1.0125
TB,2023,11,0.0,2,-2.0,-1.0,0.125,1.0225
TB,2023,12,1.0,2,-1.0,-1.5,0.0,1.03
TB,2023,13,1.0,1,0.0,-0.5,-0.25,1.005
TB,2023,14,1.0,0,1.0,0.5,0.0,0.99
TB,2023,15,1.0,1,0.0,0.5,-0.125,0.9875
TB,2023,16,4.0,0,4.0,2.0,0.25,0.965
TB,2023,17,0.0,4,-4.0,0.0,-0.25,0.995
TB,2023,18,2.0,0,2.0,-1.0,0.0,1.02
TB,2023,19,0.0,0,0.0,1.0,0.25,0.985
TB,2023,20,0.0,2,-2.0,-1.0,0.125,1.0225
TB,2024,1,0.0,0,0.0,-1.0,0.125,1.0225
TB,2024,2,2.0,1,1.0,0.5,0.125,0.9925
TB,2024,3,1.0,2,-1.0,0.0,0.0,1.0
TB,2024,4,1.0,1,0.0,-0.5,-0.5,1.0
TB,2024,5,1.0,1,0.0,0.0,0.0,1.0
TB,2024,6,3.0,3,0.0,0.0,-0.25,0.995
TB,2024,7,1.0,2,-1.0,-0.5,-0.375,1.0025
TB,2024,8,0.0,3,-3.0,-2.0,-0.5,1.03
TB,2024,9,1.0,0,1.0,-1.0,-0.375,1.0125
TB,2024,10,0.0,1,-1.0,0.0,-0.625,0.9875
TB,2024,12,1.0,1,0.0,-0.5,-0.5,1.0
TB,2024,13,1.0,2,-1.0,-0.5,-0.625,0.9975
TB,2024,14,2.0,3,-1.0,-1.0,-0.75,1.005
TB,2024,15,2.0,2,0.0,-0.5,-0.75,0.995
TB,2024,16,0.0,2,-2.0,-1.0,-0.875,1.0025
TB,2024,17,0.0,0,0.0,-1.0,-0.5,1.01
TB,2024,18,0.0,1,-1.0,-0.5,-0.75,0.995
TB,2024,19,0.0,1,-1.0,-1.0,-0.75,1.005
TB,2025,1,0.0,0,0.0,-0.5,-0.75,0.995
TB,2025,2,0.0,0,0.0,0.0,-0.625,0.9875
TB,2025,3,2.0,0,2.0,1.0,-0.25,0.975
TB,2025,4,0.0,2,-2.0,0.0,-0.5,0.99
TB,2025,5,2.0,0,2.0,0.0,0.0,1.0
TB,2025,6,2.0,0,2.0,2.0,0.25,0.965
TB,2025,7,2.0,2,0.0,1.0,0.375,0.9875
TB,2025,8,4.0,1,3.0,1.5,0.875,0.9875
TEN,2022,1,3.0,0,3.0,3.0,3.0,1.0
TEN,2022,2,1.0,3,-2.0,0.5,-2.0,1.0
TEN,2022,3,1.0,1,0.0,-1.0,0.0,1.0
TEN,2022,4,3.0,0,3.0,1.5,3.0,1.0
TEN,2022,5,1.0,0,1.0,2.0,1.0,1.0
TEN,2022,7,3.0,1,2.0,1.5,2.0,1.0
TEN,2022,8,2.0,1,1.0,1.5,1.0,1.0
TEN,2022,9,1.0,0,1.0,1.0,1.125,1.0025
TEN,2022,10,1.0,1,0.0,0.5,0.75,1.005
TEN,2022,11,0.0,1,-1.0,-0.5,0.875,1.0275
TEN,2022,12,0.0,0,0.0,-0.5,0.875,1.0275
TEN,2022,13,0.0,0,0.0,0.0,0.5,1.01
TEN,2022,14,0.0,4,-4.0,-2.0,-0.125,1.0375
TEN,2022,15,2.0,1,1.0,-1.5,-0.25,1.025
TEN,2022,16,1.0,3,-2.0,-0.5,-0.625,0.9975
TEN,2022,17,3.0,2,1.0,-0.5,-0.625,0.9975
TEN,2022,18,1.0,2,-1.0,0.0,-0.75,0.985
TEN,2023,1,2.0,3,-1.0,-1.0,-0.75,1.005
TEN,2023,2,0.0,0,0.0,-0.5,-0.75,0.995
TEN,2023,3,1.0,0,1.0,0.5,-0.625,0.9775
TEN,2023,4,1.0,1,0.0,0.5,-0.125,0.9875
TEN,2023,5,0.0,1,-1.0,-0.5,-0.375,1.0025
TEN,2023,6,2.0,1,1.0,0.0,0.0,1.0
TEN,2023,8,1.0,1,0.0,0.5,-0.125,0.9875
TEN,2023,9,0.0,1,-1.0,-0.5,-0.125,1.0075
TEN,2023,10,1.0,1,0.0,-0.5,0.0,1.01
TEN,2023,11,1.0,1,0.0,0.0,0.0,1.0
TEN,2023,12,1.0,0,1.0,0.5,0.0,0.99
TEN,2023,13,1.0,2,-1.0,0.0,-0.125,0.9975
TEN,2023,14,2.0,2,0.0,-0.5,0.0,1.01
TEN,2023,15,1.0,1,0.0,0.0,-0.125,0.9975
TEN,2023,16,0.0,0,0.0,0.0,-0.125,0.9975
TEN,2023,17,0.0,1,-1.0,-0.5,-0.125,1.0075
TEN,2023,18,2.0,1,1.0,0.0,0.0,1.0
TEN,2024,1,1.0,3,-2.0,-0.5,-0.25,1.005
TEN,2024,2,0.0,2,-2.0,-2.0,-0.625,1.0275
TEN,2024,3,0.0,3,-3.0,-2.5,-0.875,1.0325
TEN,2024,4,1.0,1,0.0,-1.5,-0.875,1.0125
TEN,2024,6,1.0,1,0.0,0.0,-0.875,0.9825
TEN,2024,7,0.0,2,-2.0,-1.0,-1.125,0.9975
TEN,2024,8,0.0,4,-4.0,-3.0,-1.5,1.03
TEN,2024,9,3.0,1,2.0,-1.0,-1.375,0.9925
TEN,2024,10,0.0,0,0.0,1.0,-1.125,0.9575
TEN,2024,11,1.0,1,0.0,0.0,-0.875,0.9825
TEN,2024,12,3.0,2,1.0,0.5,-0.375,0.9825
TEN,2024,13,1.0,2,-1.0,0.0,-0.5,0.99
TEN,2024,14,2.0,0,2.0,0.5,-0.25,0.985
TEN,2024,15,3.0,6,-3.0,-0.5,-0.375,1.0025
TEN,2024,16,1.0,3,-2.0,-2.5,-0.125,1.0475
TEN,2024,17,0.0,1,-1.0,-1.5,-0.5,1.02
TEN,2024,18,1.0,1,0.0,-0.5,-0.5,1.0
TEN,2025,1,3.0,3,0.0,0.0,-0.5,0.99
TEN,2025,2,1.0,1,0.0,0.0,-0.625,0.9875
TEN,2025,3,0.0,1,-1.0,-0.5,-0.625,0.9975
TEN,2025,4,0.0,1,-1.0,-1.0,-1.0,1.0
TEN,2025,5,2.0,3,-1.0,-1.0,-0.75,1.005
TEN,2025,6,1.0,3,-2.0,-1.5,-0.75,1.015
TEN,2025,7,0.0,2,-2.0,-2.0,-0.875,1.0225
TEN,2025,8,0.0,1,-1.0,-1.5,-1.0,1.01
WAS,2022,1,1.0,3,-2.0,-2.0,-2.0,1.0
WAS,2022,2,0.0,1,-1.0,-1.5,-1.0,1.0
WAS,2022,3,0.0,1,-1.0,-1.0,-1.0,1.0
WAS,2022,4,0.0,2,-2.0,-1.5,-2.0,1.0
WAS,2022,5,0.0,1,-1.0,-1.5,-1.0,1.0
WAS,2022,6,1.0,1,0.0,-0.5,0.0,1.0
WAS,2022,7,0.0,2,-2.0,-1.0,-2.0,1.0
WAS,2022,8,2.0,1,1.0,-0.5,-1.0,0.99
WAS,2022,9,1.0,1,0.0,0.5,-0.75,0.975
WAS,2022,10,4.0,2,2.0,1.0,-0.375,0.9725
WAS,2022,11,2.0,0,2.0,2.0,0.0,0.96
WAS,2022,12,1.0,1,0.0,1.0,0.25,0.985
WAS,2022,13,1.0,1,0.0,0.0,0.375,1.0075
WAS,2022,15,0.0,2,-2.0,-1.0,0.125,1.0225
WAS,2022,16,1.0,2,-1.0,-1.5,0.25,1.035
WAS,2022,17,0.0,3,-3.0,-2.0,-0.25,1.035
WAS,2022,18,1.0,2,-1.0,-2.0,-0.375,1.0325
WAS,2023,1,2.0,3,-1.0,-1.0,-0.75,1.005
WAS,2023,2,2.0,0,2.0,0.5,-0.75,0.975
WAS,2023,3,1.0,5,-4.0,-1.0,-1.25,0.995
WAS,2023,4,0.0,0,0.0,-2.0,-1.25,1.015
WAS,2023,5,0.0,2,-2.0,-1.0,-1.25,0.995
WAS,2023,6,3.0,0,3.0,0.5,-0.75,0.975
WAS,2023,7,1.0,2,-1.0,1.0,-0.5,0.97
WAS,2023,8,2.0,1,1.0,0.0,-0.25,0.995
WAS,2023,9,1.0,2,-1.0,0.0,-0.25,0.995
WAS,2023,10,0.0,1,-1.0,-1.0,-0.625,1.0075
WAS,2023,11,0.0,6,-6.0,-3.5,-0.875,1.05
WAS,2023,12,0.0,1,-1.0,-3.5,-1.0,1.05
WAS,2023,13,0.0,1,-1.0,-1.0,-0.875,1.0025
WAS,2023,15,2.0,1,1.0,0.0,-1.125,0.9775
WAS,2023,16,3.0,2,1.0,1.0,-0.875,0.9625
WAS,2023,17,0.0,2,-2.0,-0.5,-1.25,0.985
WAS,2023,18,1.0,3,-2.0,-2.0,-1.375,1.0125
WAS,2024,1,0.0,0,0.0,-1.0,-1.25,0.995
WAS,2024,2,1.0,0,1.0,0.5,-0.375,0.9825
WAS,2024,3,0.0,0,0.0,0.5,-0.25,0.985
WAS,2024,4,1.0,1,0.0,0.0,-0.125,0.9975
WAS,2024,5,1.0,2,-1.0,-0.5,-0.375,1.0025
WAS,2024,6,1.0,0,1.0,0.0,-0.375,0.9925
WAS,2024,7,2.0,0,2.0,1.5,0.125,0.9725
WAS,2024,8,1.0,0,1.0,1.5,0.5,0.98
WAS,2024,9,1.0,0,1.0,1.0,0.625,0.9925
WAS,2024,10,3.0,0,3.0,2.0,0.875,0.9775
WAS,2024,11,0.0,1,-1.0,1.0,0.75,0.995
WAS,2024,12,1.0,3,-2.0,-1.5,0.5,1.04
WAS,2024,13,2.0,1,1.0,-0.5,0.75,1.025
WAS,2024,15,1.0,0,1.0,1.0,0.75,0.995
WAS,2024,16,2.0,5,-3.0,-1.0,0.125,1.0225
WAS,2024,17,1.0,1,0.0,-1.5,0.0,1.03
WAS,2024,18,1.0,0,1.0,0.5,0.0,0.99
WAS,2024,19,1.0,0,1.0,1.0,-0.25,0.975
WAS,2024,20,5.0,0,5.0,3.0,0.5,0.95
WAS,2024,21,0.0,4,-4.0,0.5,0.25,0.995
WAS,2025,1,0.0,0,0.0,-2.0,0.125,1.0425
WAS,2025,2,0.0,0,0.0,0.0,0.0,1.0
WAS,2025,3,0.0,1,-1.0,-0.5,0.25,1.015
WAS,2025,4,1.0,1,0.0,-0.5,0.25,1.015
WAS,2025,5,2.0,1,1.0,0.5,0.25,0.995
WAS,2025,6,0.0,3,-3.0,-1.0,-0.25,1.015
WAS,2025,7,0.0,2,-2.0,-2.5,-1.125,1.0275
WAS,2025,8,2.0,2,0.0,-1.0,-0.625,1.0075
